,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
400,Bingourou Kamara,24,Goalkeeper,Strasbourg,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
401,Birger Verstraete,27,Midfielder,Köln,665,305,360,Belgium,9,5,4,0,0,0,1,0,1,0,0,1,1,0,13,4,9,3,0,0.14,0.14,0.0,0.0,0.0,0,1.76,51,74,222,665,0.41,375,110,-1,27,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
402,Birkir Bjarnason,32,Midfielder,Brescia,802,354,448,Iceland,13,6,7,0,0,0,1,1,0,0,0,1,1,0,24,6,18,1,0,0.11,0.11,0.0,0.0,0.0,0,2.69,33,62,802,802,0.11,281,142,-1,19,0.4,0.4,1.3,,0.2,0.2,0.3,0,0,1,0.6,0.5,,1.4,0.0,0.5,0.6,1,0.5,19.6,78.4,0.2,1.1,0.0
403,Bjorn Engels,26,Defender,Aston Villa,1446,787,659,Belgium,17,9,8,1,1,0,0,0,0,0,0,2,2,0,29,14,15,1,0,0.06,0.0,0.06,0.11,0.0,1446,1.8,50,85,1446,0,0.06,217,287,149,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
404,Blaise Matuidi,34,Midfielder,Juventus,2231,1252,979,France,35,19,16,0,0,0,2,2,0,0,0,12,8,4,23,12,11,2,0,0.08,0.08,0.0,0.0,0.0,0,0.93,97,64,1116,1116,0.08,368,190,-1,29,1.4,0.6,1.1,,0.3,0.3,0.2,0,0,2,0.4,0.5,,0.7,0.1,0.5,1.1,2,0.5,29.5,89.1,0.2,0.6,0.0
405,Blerim Džemaili,35,Midfielder,Bologna,696,344,352,Switzerland,14,6,8,1,1,0,1,0,1,0,0,2,1,1,17,7,10,2,0,0.26,0.13,0.13,0.26,0.0,696,2.2,41,50,348,696,0.26,146,115,-1,9,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
406,Bobby Adekanye,22,Forward,Lazio,177,134,43,Netherlands,11,7,4,1,1,0,0,0,0,0,0,3,2,1,3,3,0,1,0,0.51,0.0,0.51,0.67,0.0,177,1.53,59,16,177,0,0.51,-1,-1,-1,8,0.3,0.2,0.2,,0.1,0.3,0.0,0,1,0,0.5,0.3,,0.3,0.1,0.5,0.3,0,0.3,3.7,87.8,0.1,0.0,0.0
407,Bobby Thomas,0,Defender,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
408,Bogdan Jocic,20,Midfielder,Hellas Verona,0,0,0,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
409,Bongani Zungu,28,Midfielder,Amiens SC,985,343,642,South Africa,21,10,11,1,1,0,0,0,0,0,0,4,2,2,27,9,18,4,0,0.09,0.0,0.09,0.26,0.0,985,2.47,36,47,246,0,0.37,145,270,-1,10,1.3,0.8,1.1,,1.0,0.6,0.1,0,0,0,0.3,0.1,0.2,0.7,0.0,0.3,1.0,0,0.1,25.8,79.9,0.0,1.4,0.0
410,Boris Radunović,24,Goalkeeper,Hellas Verona,270,180,90,Serbia,3,2,1,0,0,0,0,0,0,0,0,1,1,0,7,4,3,1,0,0.0,0.0,0.0,0.0,0.0,0,2.33,39,90,270,0,0.33,-1,-1,-1,21,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
411,Borja Bastón,28,Forward,Aston Villa,16,7,9,Spain,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8,0,0,0.0,-1,-1,-1,28,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,3.0,66.7,0.0,0.0,0.0
412,Borja Iglesias Quintas,28,Forward,Real Betis,1920,988,932,Spain,35,17,18,3,2,1,2,1,1,0,0,6,3,3,27,11,16,4,1,0.23,0.09,0.14,0.18,0.1,640,1.27,71,55,384,960,0.23,126,138,-1,7,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
413,Borja Mayoral,24,Forward,Levante UD,2147,1157,990,Spain,34,17,17,8,3,5,2,2,0,0,0,6,5,1,32,10,22,2,0,0.42,0.08,0.34,0.23,0.45,268,1.34,67,63,1074,1074,0.08,39,157,-1,2,0.4,0.1,0.5,,0.2,0.8,0.0,0,8,2,1.4,0.7,,0.8,0.4,1.2,1.1,2,0.7,16.2,79.3,0.1,0.7,0.0
414,Borja Sainz Eguskiza,20,Midfielder,Deportivo Alavés,565,273,292,Spain,19,8,11,1,1,0,0,0,0,0,0,5,3,2,8,2,6,1,0,0.16,0.0,0.16,0.33,0.0,565,1.27,71,30,565,0,0.16,115,378,-1,8,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
415,Borja Valero,36,Midfielder,Inter Milan,925,655,270,Spain,19,11,8,2,1,1,0,0,0,0,0,7,4,3,8,6,2,4,0,0.19,0.0,0.19,0.14,0.33,463,0.78,116,49,231,0,0.39,107,301,-1,12,0.9,0.4,0.6,,0.4,0.4,0.2,0,2,0,0.6,0.5,,0.7,0.1,0.4,0.5,0,0.5,27.9,90.0,0.0,1.6,0.0
416,Bote Baku,23,Midfielder,Mainz 05,2350,1212,1138,Germany,30,16,14,1,0,1,3,1,2,0,0,4,2,2,53,25,28,6,1,0.15,0.11,0.04,0.0,0.08,2350,2.03,44,78,336,783,0.27,218,145,-1,12,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
417,Botond Balogh,18,Defender,Parma,0,0,0,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
418,Boubacar Kamara,21,Defender,Olympique Marseille,2141,1061,1080,France,24,12,12,1,1,0,2,2,0,0,0,9,3,6,20,9,11,8,1,0.13,0.08,0.04,0.08,0.0,2141,0.84,107,89,238,1071,0.38,199,159,32,10,2.8,1.4,1.0,,2.1,1.3,0.6,0,1,2,0.6,0.3,0.6,1.2,0.0,0.4,0.6,2,0.3,54.4,85.7,0.0,3.5,0.0
419,Boubacar Traore,19,Midfielder,Metz,0,0,0,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
420,Boubakary Soumaré,22,Midfielder,Lille,1216,527,689,France,20,10,10,0,0,0,0,0,0,0,0,6,5,1,17,5,12,3,2,0.0,0.0,0.0,0.0,0.0,0,1.26,72,61,304,0,0.3,389,388,-1,21,1.0,0.8,0.8,,0.4,0.5,0.0,0,0,0,0.1,0.6,1.0,0.5,0.0,0.8,0.9,0,0.6,37.7,89.8,0.0,1.9,0.0
421,Boulaye Dia,24,Midfielder,Reims,1818,822,996,France,24,10,14,7,2,5,1,0,1,1,0,10,6,4,15,5,10,0,0,0.4,0.05,0.35,0.22,0.45,260,0.74,121,76,0,1818,0.0,38,194,-1,1,0.6,0.3,1.0,,0.7,0.3,0.1,0,7,1,1.6,1.2,0.9,1.0,0.5,1.3,2.4,1,1.2,13.2,74.1,0.0,0.3,0.0
422,Bouna Sarr,29,Forward,Olympique Marseille,2170,967,1203,Guinea,27,13,14,1,1,0,3,2,1,0,0,10,3,7,19,6,13,3,0,0.17,0.12,0.04,0.09,0.0,2170,0.79,114,80,723,723,0.12,201,109,-1,7,2.2,1.2,0.9,,1.3,0.9,0.0,1,1,3,1.0,0.5,1.8,1.6,0.1,1.2,1.9,3,0.5,39.7,84.7,0.5,1.0,0.0
423,Boško Šutalo,21,Midfielder,Atalanta,278,105,173,Croatia,7,4,3,0,0,0,0,0,0,0,0,4,3,1,3,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0.97,93,40,278,0,0.32,454,454,-1,26,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
424,Brahim Abdelkader Diaz,21,Midfielder,Real Madrid,59,12,47,Spain,6,3,3,0,0,0,0,0,0,0,0,4,3,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0,1.53,59,10,59,0,1.53,-1,-1,-1,25,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
425,Brain Oddei,18,Forward,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
426,Brais Méndez,24,Midfielder,Celta de Vigo,1472,791,681,Spain,31,15,16,0,0,0,2,1,1,0,0,9,3,6,20,13,7,4,0,0.12,0.12,0.0,0.0,0.0,0,1.22,74,47,368,736,0.24,376,115,-1,26,0.8,0.4,0.9,,0.7,0.7,0.0,0,0,2,0.8,0.5,,1.1,0.2,0.6,1.3,2,0.5,20.0,77.0,0.3,0.7,0.0
427,Bram Nuytinck,30,Defender,Udinese,2229,1055,1174,Netherlands,26,12,14,0,0,0,0,0,0,0,0,9,5,4,27,11,16,2,0,0.0,0.0,0.0,0.0,0.0,0,1.09,83,86,1115,0,0.08,327,327,46,14,1.8,1.0,0.8,,3.5,0.1,1.2,0,0,0,0.2,0.3,,0.3,0.0,0.0,0.2,0,0.3,49.4,85.1,0.0,3.4,0.0
428,Brandon Austin,22,Goalkeeper,Tottenham Hotspur,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
429,Brandon Joel Gaetano Borrello,25,Forward,Freiburg,299,139,160,Australia,7,3,4,0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0,1.2,75,43,0,0,0.0,317,344,-1,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
430,Brandon Leroy Pierrick Keutcha,19,Midfielder,Crystal Palace,6,0,6,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,6,0,0,0.0,-1,-1,-1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
431,Brandon Pierrick,19,Midfielder,Crystal Palace,7,0,7,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7,0,0,0.0,-1,-1,-1,13,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0,1.0,3.5,71.4,0.0,0.0,0.0
432,Brandon Thomas Llamas,26,Midfielder,CA Osasuna,408,93,315,Spain,8,3,5,0,0,0,1,1,0,0,0,3,2,1,7,2,5,4,0,0.22,0.22,0.0,0.0,0.0,0,1.54,58,51,102,408,0.88,410,39,-1,24,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
433,Brandon Williams,20,Defender,Manchester United,1005,511,494,England,17,8,9,1,0,1,0,0,0,0,0,7,2,5,9,6,3,6,0,0.09,0.0,0.09,0.0,0.18,1005,0.81,112,59,168,0,0.54,169,321,13,9,1.2,0.9,0.8,0.4,0.8,1.2,0.2,0,1,0,0.4,0.8,0.9,0.9,0.1,0.4,1.3,0,0.8,32.5,84.6,0.2,1.0,0.1
434,Brayan Emanuel Vera Ramírez,22,Forward,Lecce,149,43,106,Colombia,8,4,4,0,0,0,1,1,0,0,0,1,0,1,2,0,2,0,0,0.6,0.6,0.0,0.0,0.0,0,1.21,75,19,0,149,0.0,-1,-1,-1,21,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
435,Breel Embolo,24,Forward,Borussia M'gladbach,1551,739,812,Switzerland,28,14,14,8,6,2,5,4,1,0,1,5,2,3,15,8,7,4,0,0.75,0.29,0.46,0.73,0.22,194,0.87,103,55,388,310,0.23,30,30,-1,4,0.8,0.3,1.5,,0.1,0.4,0.0,0,8,5,1.6,0.8,1.5,1.7,0.5,1.7,2.6,5,0.8,13.4,76.7,0.0,0.2,0.1
436,Brendan Chardonnet,26,Defender,Brest,821,303,518,France,12,6,6,0,0,0,0,0,0,0,0,3,2,1,12,3,9,4,0,0.0,0.0,0.0,0.0,0.0,0,1.32,68,68,205,0,0.44,376,376,113,18,1.0,1.3,0.6,,4.1,0.4,0.4,0,0,0,0.3,0.2,0.2,0.4,0.0,0.0,0.2,0,0.2,45.9,87.7,0.0,4.8,0.0
437,Bridge Ndilu,21,Forward,Nantes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
438,Bruno Alves,39,Defender,Parma,2673,1312,1361,Portugal,33,16,17,0,0,0,0,0,0,0,0,6,4,2,43,19,24,4,0,0.0,0.0,0.0,0.0,0.0,0,1.45,62,81,668,0,0.13,451,422,110,15,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
439,Bruno André Cavaco Jordão,22,Midfielder,Wolverhampton Wanderers,6,0,6,Portugal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,6,0,0,0.0,-1,-1,-1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
440,Bruno González Cabrera,30,Defender,Levante UD,635,450,185,Spain,8,5,3,0,0,0,0,0,0,0,0,1,1,0,9,5,4,1,0,0.0,0.0,0.0,0.0,0.0,0,1.28,71,79,635,0,0.14,427,403,113,23,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
441,Bruno Guimarães Rodriguez Moura,23,Midfielder,Olympique Lyonnais,270,90,180,Brazil,3,1,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0.33,270,90,270,0,0.33,-1,-1,-1,26,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
442,Bruno Martella,28,Defender,Brescia,1263,505,758,Italy,24,11,13,0,0,0,0,0,0,0,0,3,2,1,28,8,20,3,0,0.0,0.0,0.0,0.0,0.0,0,2.0,45,53,421,0,0.21,348,348,174,25,0.8,0.7,0.3,,1.8,0.5,0.3,0,0,0,0.4,0.6,,0.2,0.0,0.2,0.8,0,0.6,17.4,73.0,0.9,0.5,0.0
443,Bruno Miguel Borges Fernandes,26,Midfielder,Manchester United,1193,612,581,Portugal,14,7,7,8,2,6,7,5,2,4,0,9,4,5,6,4,2,2,0,1.13,0.53,0.6,0.29,0.93,149,0.45,199,85,597,170,0.15,12,3,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
444,Bruno Soriano Llido,36,Midfielder,Villarreal,258,187,71,Spain,7,5,2,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0,1.05,86,37,258,0,0.35,-1,-1,-1,25,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
445,Bruno da Silva Peres,31,Defender,Roma,1058,556,502,Brazil,16,8,8,2,0,2,2,2,0,0,0,2,1,1,15,7,8,3,0,0.34,0.17,0.17,0.0,0.36,529,1.28,71,66,353,529,0.26,119,92,86,11,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
446,Bruno Écuélé Manga,32,Defender,Dijon,2520,1260,1260,Gabon,28,14,14,0,0,0,0,0,0,0,0,6,5,1,34,13,21,2,0,0.0,0.0,0.0,0.0,0.0,0,1.21,74,90,1260,0,0.07,329,323,100,19,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
447,Bryan Cristante,26,Midfielder,Roma,1613,912,701,Italy,26,14,12,1,1,0,3,3,0,0,0,3,1,2,30,15,15,8,1,0.22,0.17,0.06,0.1,0.0,1613,1.67,54,62,179,538,0.5,229,91,-1,15,1.0,0.8,1.2,,0.8,0.4,0.2,0,1,3,1.1,0.8,,0.2,0.0,0.5,0.6,3,0.8,40.7,85.2,0.0,3.6,0.0
448,Bryan Dabo,29,Midfielder,SPAL,1123,652,471,France,16,9,7,1,0,1,4,3,1,0,0,0,0,0,33,17,16,4,0,0.4,0.32,0.08,0.0,0.19,1123,2.64,34,70,281,281,0.32,203,16,-1,9,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
449,Bryan Gil Salvatierra,20,Forward,Leganés,617,404,213,Spain,14,9,5,1,1,0,0,0,0,0,0,5,4,1,6,5,1,4,0,0.15,0.0,0.15,0.22,0.0,617,0.88,103,44,154,0,0.58,121,432,-1,8,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
450,Bryan Soumaré,22,Midfielder,Dijon,379,133,246,France,12,4,8,0,0,0,0,0,0,0,0,3,2,1,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.71,126,32,0,0,0.0,272,325,-1,21,1.0,0.2,0.3,,0.1,0.3,0.0,0,0,0,0.5,0.4,0.8,0.7,0.0,0.9,0.8,0,0.4,10.2,76.2,0.1,0.8,0.1
451,Burgui,27,Midfielder,Deportivo Alavés,20,20,0,Spain,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4.5,20,10,0,0,0.0,-1,-1,-1,13,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.5,0.0,0.0,0.5,0,0.0,3.5,57.1,0.0,0.0,0.0
452,Caglar Söyüncü,24,Defender,Leicester City,3037,1530,1507,Turkey,34,17,17,1,0,1,1,0,1,0,0,12,7,5,30,15,15,5,1,0.06,0.03,0.03,0.0,0.06,3037,0.89,101,89,506,3037,0.18,249,241,26,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
453,Callum Hudson-Odoi,20,Midfielder,Chelsea,851,457,394,England,22,12,10,1,1,0,5,3,2,0,0,7,7,0,13,4,9,1,0,0.63,0.53,0.11,0.2,0.0,851,1.37,65,39,851,170,0.11,147,4,-1,11,0.5,0.2,0.5,0.0,0.2,0.3,0.0,0,1,5,1.0,0.9,1.2,0.6,0.1,0.8,1.3,5,0.9,18.7,85.9,0.8,1.3,0.0
454,Callum Robinson,26,Forward,Sheffield United,676,195,481,England,16,6,10,1,0,1,1,1,0,0,0,3,1,2,6,1,5,1,0,0.27,0.13,0.13,0.0,0.19,676,0.8,113,42,676,676,0.13,124,108,-1,11,0.4,0.4,0.7,0.0,0.2,0.3,0.0,0,1,1,0.8,0.3,0.3,0.3,0.1,1.1,1.0,1,0.3,8.6,84.1,0.2,0.3,0.0
455,Callum Wilson,29,Forward,AFC Bournemouth,2910,1527,1383,England,35,18,17,8,4,4,1,0,1,0,0,4,3,1,51,24,27,10,0,0.28,0.03,0.25,0.24,0.26,364,1.58,57,83,291,2910,0.31,73,247,-1,1,0.3,0.1,1.6,0.0,0.5,0.4,0.1,0,8,1,1.6,0.8,0.7,1.1,0.9,1.5,3.1,1,0.8,14.6,64.5,0.1,0.3,0.0
456,Calum Chambers,26,Defender,Arsenal,1103,473,630,England,14,7,7,1,1,0,1,1,0,0,0,3,1,2,15,8,7,5,0,0.16,0.08,0.08,0.19,0.0,1103,1.22,74,79,221,1103,0.41,178,159,66,17,1.9,1.1,1.3,0.2,2.9,0.4,0.5,0,1,1,0.9,0.5,0.8,0.3,0.0,0.7,1.1,1,0.5,56.9,82.4,0.3,2.5,0.0
457,Can Bozdogan,20,Midfielder,Schalke 04,236,69,167,Germany,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6,2,1,0.0,0.0,0.0,0.0,0.0,0,2.29,39,79,118,0,0.76,-1,-1,-1,16,2.7,0.7,1.3,,0.7,3.0,0.0,0,0,0,1.3,0.3,3.0,1.0,0.3,1.3,2.0,0,0.3,24.7,70.3,0.0,1.0,0.0
458,Caoimhin Kelleher,22,Goalkeeper,Liverpool,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
459,Carles Aleña Castillo,23,Midfielder,Real Betis,901,362,539,Spain,21,10,11,1,1,0,0,0,0,0,0,4,3,1,12,4,8,2,0,0.1,0.0,0.1,0.25,0.0,901,1.2,75,43,451,0,0.2,154,295,-1,11,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
460,Carles Pérez Sayol,23,Forward,FC Barcelona,474,189,285,Spain,10,5,5,1,1,0,2,0,2,0,0,2,1,1,9,2,7,0,0,0.57,0.38,0.19,0.48,0.0,474,1.71,53,47,0,237,0.0,94,5,-1,15,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
461,Carles Pérez Sayol,23,Forward,Roma,562,246,316,Spain,14,7,7,1,0,1,3,1,2,0,0,2,1,1,11,4,7,2,0,0.64,0.48,0.16,0.0,0.28,562,1.76,51,40,281,187,0.32,124,5,-1,16,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
462,Carlo Pinsoglio,31,Goalkeeper,Juventus,18,18,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,18,0,0,0.0,-1,-1,-1,23,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,100.0,0.0,0.0,0.0
463,Carlos Armando Gruezo Arboleda,26,Midfielder,Augsburg,888,457,431,Ecuador,11,6,5,0,0,0,1,0,1,0,0,3,1,2,16,9,7,3,0,0.1,0.1,0.0,0.0,0.0,0,1.62,56,81,296,888,0.3,309,162,-1,19,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
464,Carlos Bacca,34,Forward,Villarreal,683,304,379,Colombia,19,10,9,2,1,1,1,0,1,0,0,8,4,4,6,5,1,1,0,0.4,0.13,0.26,0.3,0.24,342,0.79,114,36,683,683,0.13,57,105,-1,8,0.3,0.0,0.4,,0.4,0.3,0.0,0,2,1,0.9,0.3,,0.3,0.4,0.3,1.2,1,0.3,6.9,75.6,0.0,0.1,0.0
